bin__tipo_laboral_Independiente,poly__tipo_credito_4,poly__tipo_credito_6,poly__tipo_credito_9,poly__tipo_credito_10,num__capital_prestado,num__edad_cliente,num__salario_cliente,num__total_otros_prestamos,num__cuota_pactada,num__puntaje_datacredito,num__cant_creditosvigentes,num__huella_consulta,num__saldo_mora,num__saldo_principal,num__creditos_sectorCooperativo,num__creditos_sectorReal,prediction
0.0,1.0,0.0,0.0,0.0,0.059555810044597,0.42,4.902231818181818e-05,8.839550755626654e-05,0.0264840719593504,0.7594433399602385,0.0483870967741935,0.2068965517241379,0.0,0.0024668994453636,0.0,0.04,0
1.0,1.0,0.0,0.0,0.0,0.0444142053721502,0.62,0.0001454545454545,0.0001546921382234,0.039016211735474,0.7902584493041749,0.064516129032258,0.0344827586206896,0.0,0.0020085963828622,0.0,0.04,1
1.0,0.0,0.0,1.0,0.0,0.0160025497714534,0.0399999999999999,5.454545454545455e-05,0.0001031280921489,0.0164991214952088,0.6908548707753479,0.0,0.0689655172413793,0.0,0.0092441519953145,0.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0218749746252525,0.26,9.09090909090909e-05,8.839550755626654e-05,0.0430596539555917,0.7614314115308151,0.0161290322580645,0.0689655172413793,0.0,5.696783877461539e-05,0.0,0.04,0
0.0,1.0,0.0,0.0,0.0,0.1956958937218245,0.36,0.0001454545454545,0.0001473258459271,0.0649373762130854,0.8260437375745526,0.1129032258064516,0.0689655172413793,0.0,0.0227231267022342,0.0,0.04,1
0.0,0.0,0.0,1.0,0.0,0.0250284825150392,0.64,0.0001363636363636,0.0001767910151125,0.0279853343485881,0.8459244532803181,0.0806451612903225,0.1379310344827586,0.0,0.0181733806571784,0.0,0.04,1
1.0,1.0,0.0,0.0,0.0,0.0712873407480852,0.96,0.0001363636363636,0.0001473258459271,0.122476539809028,0.9025844930417496,0.064516129032258,0.1034482758620689,0.0,0.0149844618619522,0.0,0.04,1
1.0,0.0,0.0,1.0,0.0,0.0109279215805078,0.7999999999999999,0.0001818181818181,0.0002946516918542,0.0282286896673915,0.7624254473161033,0.1451612903225806,0.1034482758620689,0.1690601563746609,0.03812428590174,0.0,0.04,0
0.0,1.0,0.0,0.0,0.0,0.038961007856051,0.86,0.0001045454545454,8.839550755626654e-05,0.0343007080769709,0.7196819085487077,0.2096774193548387,0.2413793103448275,0.0,0.0390671356378637,0.1538461538461538,0.08,0
0.0,0.0,0.0,1.0,0.0,0.010987535807237,0.1999999999999999,0.0001136363636363,0.0001767910151125,0.0119083275504586,0.7574552683896619,0.0967741935483871,0.0689655172413793,0.0,0.0072842023062373,0.2307692307692307,0.08,1
0.0,1.0,0.0,0.0,0.0,0.0163858800564094,0.26,6.363636363636364e-05,4.419775377813327e-05,0.0342822520939631,0.7654075546719682,0.2741935483870967,0.2413793103448275,0.0,0.0039973500353648,0.0769230769230769,0.44,1
0.0,1.0,0.0,0.0,0.0,0.1080708666822016,0.32,0.0001045454545454,7.366292296355545e-05,0.0346065500811008,0.7524850894632207,0.0967741935483871,0.1724137931034483,0.0,0.0068796666421299,0.0,0.08,0
1.0,1.0,0.0,0.0,0.0,0.0290835058913518,0.66,0.0001331818181818,8.294445125696343e-05,0.0564368140965743,0.7157057654075546,0.1290322580645161,0.4137931034482758,0.0,0.013325353568651,0.0,0.08,0
1.0,1.0,0.0,0.0,0.0,0.0314865930495711,0.52,0.0002045454545454,0.0001325932613343,0.0589813668395552,0.8021868787276342,0.0,0.2068965517241379,0.0,0.0092441519953145,0.0,0.0,0
1.0,0.0,0.0,1.0,0.0,0.0246479562309484,0.14,0.0001363636363636,0.0001767910151125,0.0244143652934712,0.8011928429423458,0.032258064516129,0.1379310344827586,0.0,0.0009665329949401,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0109472867114835,0.4,6.818181818181818e-05,2.946516918542218e-05,0.0104394949599346,0.7604373757455268,0.064516129032258,0.0344827586206896,0.0,0.0359889520798061,0.0769230769230769,0.08,1
0.0,1.0,0.0,0.0,0.0,0.1684445103125018,0.84,0.0001136363636363,3.6831461481777725e-05,0.0558409495023212,0.8419483101391649,0.1290322580645161,0.1034482758620689,0.0,0.0232422381319669,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0086164609922295,0.36,0.0001727272727272,0.0002209887688906,0.0218800951695946,0.7415506958250496,0.064516129032258,0.2758620689655172,0.0,0.0002086687128148,0.0,0.04,0
0.0,0.0,0.0,1.0,0.0,0.0107587760699789,0.24,6.727272727272727e-05,0.0,0.0118769523793453,0.7852882703777335,0.0161290322580645,0.1034482758620689,0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0087478401161043,0.2199999999999999,0.0001045454545454,2.6813303958734185e-05,0.0224324563753293,0.7316103379721669,0.1451612903225806,0.1724137931034483,0.0,0.0014587607254758,0.0,0.16,0
0.0,1.0,0.0,0.0,0.0,0.0028889387248116,0.26,0.0001136363636363,0.0001178606767416,0.0127045713887969,0.6888667992047713,0.1290322580645161,0.3103448275862069,0.0,0.0034750381652515,0.0769230769230769,0.2,0
1.0,1.0,0.0,0.0,0.0,0.0342683955746557,1.0,0.0001818181818181,3.093842764469329e-05,0.0629180280151275,0.8528827037773359,0.064516129032258,0.1034482758620689,0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0224214919188987,0.5,5.909090909090909e-05,0.0001031280921489,0.0202032372848823,0.7833001988071571,0.0967741935483871,0.2413793103448275,0.0,0.0047942596901333,0.0,0.12,0
1.0,1.0,0.0,0.0,0.0,0.0325059641974654,0.7600000000000001,7.272727272727273e-05,8.839550755626654e-05,0.0557737169927926,0.8697813121272365,0.0806451612903225,0.0689655172413793,0.0,0.0048473870004512,0.0769230769230769,0.08,1
1.0,1.0,0.0,0.0,0.0,0.1839906505264482,0.26,0.0002045454545454,0.0001104943844453,0.1573066709414238,0.8946322067594433,0.1451612903225806,0.2758620689655172,0.0,0.0557062251765843,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0905899366628779,0.62,0.0001590909090909,0.0001178606767416,0.0792383901320604,0.7962226640159046,0.1935483870967742,0.1379310344827586,0.0,0.0014568404612474,0.0,0.12,1
0.0,1.0,0.0,0.0,0.0,0.0248270909945598,0.56,5.909090909090909e-05,1.473258459271109e-05,0.0222523787125528,0.798210735586481,0.064516129032258,0.1724137931034483,0.0,0.0001798647493895,0.0,0.04,1
1.0,1.0,0.0,0.0,0.0,0.0496541819891196,0.7400000000000001,0.0005,0.0005156404607448,0.0877626813695816,0.7624254473161033,0.064516129032258,0.2413793103448275,0.0,0.0008506770531625,0.0,0.04,0
0.0,1.0,0.0,0.0,0.0,0.0011975420362081,0.24,8.25e-05,8.1029215259911e-05,0.0097041558655223,0.7823061630218687,0.1612903225806451,0.1379310344827586,0.0,0.0256534499147082,0.0,0.08,1
0.0,1.0,0.0,0.0,0.0,0.011449670199844,0.7600000000000001,5.454545454545455e-05,7.366292296355545e-05,0.0139347944847195,0.7385685884691848,0.0806451612903225,0.1724137931034483,0.0,0.0015067673311847,0.0,0.04,0
1.0,1.0,0.0,0.0,0.0,0.04939714857647,0.32,4.545454545454545e-05,1.473258459271109e-05,0.0212910856547444,0.7992047713717694,0.0483870967741935,0.0689655172413793,0.0,2.688369919700951e-05,0.0,0.08,0
1.0,1.0,0.0,0.0,0.0,0.0350500108158491,0.7799999999999999,0.0001363636363636,8.839550755626654e-05,0.0642394763984889,0.856858846918489,0.1129032258064516,0.0689655172413793,0.0,0.0257212992507769,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0568978508910618,0.5,0.0001403181818181,0.0002766779386511,0.1002051777996671,0.7743538767395626,0.0967741935483871,0.1034482758620689,0.0,0.0650431899429361,0.0,0.04,1
1.0,1.0,0.0,0.0,0.0,0.1684737186548483,0.52,0.0005454545454545,0.0005893033837084,0.2802541019740519,0.8419483101391649,0.1774193548387097,0.2068965517241379,0.0,0.1249739964219076,0.0,0.08,1
0.0,1.0,0.0,0.0,0.0,0.0303766760404026,1.0,0.0002727272727272,0.0001473258459271,0.0569699283486008,0.7634194831013916,0.4354838709677419,0.2068965517241379,0.0,0.1551535091228553,0.1538461538461538,0.28,1
0.0,1.0,0.0,0.0,0.0,0.0524844703624994,0.14,0.0001136363636363,8.25024737191821e-05,0.0458093317668598,0.8658051689860834,0.064516129032258,0.1379310344827586,0.0,0.0174750445661323,0.0,0.04,1
0.0,1.0,0.0,0.0,0.0,0.0195112018958317,0.52,0.0001681818181818,0.0001915235997052,0.0392376835315681,0.8767395626242545,0.0483870967741935,0.1724137931034483,0.0,0.034281837180796,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.042603317355007,0.36,0.0002727272727272,0.0001473258459271,0.032325917895132,0.8290258449304174,0.1612903225806451,0.1034482758620689,0.0,0.1286493821549845,0.0,0.04,1
1.0,0.0,0.0,1.0,0.0,0.0126296872306443,0.1999999999999999,0.0002272727272727,0.0002946516918542,0.0178653915515892,0.7604373757455268,0.1451612903225806,0.2068965517241379,0.0,0.0308029584870878,0.0,0.08,0
1.0,1.0,0.0,0.0,0.0,0.0333267186174032,0.28,4.545454545454545e-05,8.839550755626654e-05,0.0293487041790673,0.772365805168986,0.032258064516129,0.1379310344827586,0.0,0.0235821249003862,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0412392585590812,0.3399999999999999,9.09090909090909e-05,5.893033837084436e-05,0.0312997652398961,0.7813121272365805,0.0161290322580645,0.1034482758620689,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0860828265637255,0.26,0.0001136363636363,5.893033837084436e-05,0.029359777768872,0.7107355864811132,0.0483870967741935,0.3103448275862069,0.0,0.0085080507077773,0.0,0.04,0
0.0,1.0,0.0,0.0,0.0,0.0633149237045968,0.16,0.0001772727272727,0.0001325932613343,0.0551024465251075,0.7624254473161033,0.1129032258064516,0.1379310344827586,0.0,0.0772880748390978,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0368125006097241,0.44,0.0001045454545454,0.0002209887688906,0.035624002058633,0.7435387673956262,0.1612903225806451,0.4137931034482758,0.0,0.0355332093696092,0.0,0.0,0
1.0,0.0,0.0,1.0,0.0,0.0221253193275047,0.7200000000000001,0.0002272727272727,0.0002946516918542,0.0250387048329364,0.7634194831013916,0.0967741935483871,0.3103448275862069,0.0,0.046447351155519,0.0,0.12,0
1.0,1.0,0.0,0.0,0.0,0.026167753908266,0.6,0.0002272727272727,0.0001473258459271,0.0499205338103062,0.7186878727634194,0.1129032258064516,0.1724137931034483,0.0,0.0481288625314843,0.0,0.04,0
0.0,1.0,0.0,0.0,0.0,0.0408916792851573,0.58,0.0001590909090909,8.839550755626654e-05,0.0357584670776902,0.7495029821073558,0.2741935483870967,0.2068965517241379,0.0,0.0376544612538685,0.0769230769230769,0.16,1
0.0,1.0,0.0,0.0,0.0,0.0996588640863978,0.14,6.818181818181818e-05,0.0001031280921489,0.0449498102724946,0.798210735586481,0.0483870967741935,0.0344827586206896,0.0,0.001969551010219,0.0769230769230769,0.04,1
0.0,1.0,0.0,0.0,0.0,0.0584166846930819,0.7000000000000001,0.0001590909090909,0.0002946516918542,0.0507826918736724,0.8101391650099403,0.2096774193548387,0.1379310344827586,0.0,0.1725856677878876,0.6153846153846154,0.04,1
1.0,1.0,0.0,0.0,0.0,0.0204399979741093,0.28,0.0003636363636363,0.0002946516918542,0.0156541011303498,0.746520874751491,0.0967741935483871,0.6206896551724138,0.0,0.0062427790063912,0.0,0.04,0
0.0,1.0,0.0,0.0,0.0,0.0185735848981654,0.36,7.272727272727273e-05,4.419775377813327e-05,0.0142501281372534,0.8031809145129224,0.0,0.1724137931034483,0.0,0.0092441519953145,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0184596723630138,0.58,9.09090909090909e-05,4.419775377813327e-05,0.0373738929046764,0.7852882703777335,0.0483870967741935,0.1724137931034483,0.0,5.056695801342265e-05,0.0,0.0,1
1.0,0.0,0.0,1.0,0.0,0.0277233902216428,0.4,0.0002272727272727,0.0002946516918542,0.0403785269383528,0.820079522862823,0.1290322580645161,0.3448275862068966,0.0,0.05084283597423,0.0,0.08,0
1.0,0.0,0.0,1.0,0.0,0.0092099745087113,0.4,0.0002272727272727,0.0003683146148177,0.0119381207801713,0.7842942345924453,0.032258064516129,0.2413793103448275,0.0,0.0007898686859311,0.0,0.04,0
1.0,0.0,0.0,0.0,1.0,0.0062973186099142,0.5,6.818181818181818e-05,7.366292296355545e-05,0.0087663282718239,0.794234592445328,0.0483870967741935,0.0344827586206896,0.0,0.0005703184758222,0.0,0.04,1
1.0,0.0,0.0,1.0,0.0,0.0221253193275047,0.42,0.0002272727272727,0.0002946516918542,0.0480290592089027,0.8389662027833001,0.2096774193548387,0.0689655172413793,0.0,0.0262512921778036,0.0,0.08,1
1.0,0.0,0.0,1.0,0.0,0.0241630977479959,0.18,8.181818181818182e-05,0.0001325932613343,0.0239366189904682,0.7644135188866799,0.0483870967741935,0.1724137931034483,0.0,0.0071625855717746,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0237142531511566,0.64,0.0001136363636363,0.0001031280921489,0.018116920234296,0.7852882703777335,0.1935483870967742,0.2758620689655172,0.0,0.002742777406171,0.0,0.24,0
0.0,1.0,0.0,0.0,0.0,0.0289162589230755,0.08,6.818181818181818e-05,5.893033837084436e-05,0.0316538564567465,0.7713717693836978,0.0806451612903225,0.1724137931034483,0.0,0.0267012740953155,0.0,0.08,0
0.0,1.0,0.0,0.0,0.0,0.1049339199225254,0.3399999999999999,0.000590909090909,0.0005893033837084,0.047815497119812,0.7912524850894632,0.2096774193548387,0.2413793103448275,0.0,0.1243236669365704,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0292083423465409,0.52,0.0002727272727272,0.0001473258459271,0.0262937116774695,0.746520874751491,0.0806451612903225,0.1724137931034483,0.0,0.0173681498574203,0.0,0.04,1
0.0,1.0,0.0,0.0,0.0,0.0193300809649408,0.16,8.09090909090909e-05,7.071640604501324e-05,0.0396479336681424,0.7614314115308151,0.1451612903225806,0.2413793103448275,0.0,0.0027312558208009,0.0,0.16,0
0.0,1.0,0.0,0.0,0.0,0.0686892586963604,0.16,0.0001272727272727,6.62966306671999e-05,0.0304478897956342,0.7246520874751491,0.0967741935483871,0.3103448275862069,0.0,0.0149492570177656,0.0769230769230769,0.08,0
0.0,1.0,0.0,0.0,0.0,0.0424660381459782,0.7799999999999999,0.0003090909090909,0.0005156404607448,0.0322225643902881,0.7624254473161033,0.1129032258064516,0.1724137931034483,0.0,0.0402634602521307,0.0,0.04,1
0.0,1.0,0.0,0.0,0.0,0.0154804214436667,0.58,9.09090909090909e-05,5.156404607448882e-05,0.0328846068664693,0.8230616302186878,0.032258064516129,0.1379310344827586,0.0,0.0034743980771754,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0996588640863978,0.42,0.0002954545454545,0.0003388494456323,0.1679236069951339,0.8787276341948309,0.1290322580645161,0.1034482758620689,0.0,0.0237882332608967,0.0769230769230769,0.04,1
0.0,0.0,0.0,1.0,0.0,0.0071999440134493,0.14,8.636363636363636e-05,0.0001325932613343,0.005694461728619,0.7087475149105368,0.1129032258064516,0.1379310344827586,0.0,0.0016379853867892,0.0,0.08,0
0.0,1.0,0.0,0.0,0.0,0.0626372901621571,0.7200000000000001,0.0001727272727272,0.0001546921382234,0.1089498862056819,0.8846918489065606,0.0806451612903225,0.1724137931034483,0.0,0.0235770041957773,0.0,0.0,1
1.0,0.0,0.0,1.0,0.0,0.021912098428375,0.24,0.0002272727272727,0.0002946516918542,0.1247951385886129,0.8001988071570576,0.1290322580645161,0.2413793103448275,0.0,0.0159509948568923,0.0,0.12,1
0.0,1.0,0.0,0.0,0.0,0.0196436325200309,0.48,4.090909090909091e-05,4.419775377813327e-05,0.0179012488900044,0.7912524850894632,0.0161290322580645,0.0689655172413793,0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0291440839933785,0.38,0.0001318181818181,0.0002946516918542,0.0546734767486253,0.831013916500994,0.0483870967741935,0.1724137931034483,0.0,0.0029597672639755,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0467333477544655,0.18,0.0001080909090909,0.0001166820699742,0.0232031254943566,0.7644135188866799,0.1290322580645161,0.0344827586206896,0.0,0.003171636417171,0.0769230769230769,0.12,1
0.0,1.0,0.0,0.0,0.0,0.0088676527364098,0.92,0.0002090909090909,0.0002209887688906,0.0220024319712466,0.7713717693836978,0.2903225806451612,0.1379310344827586,0.0,0.0602918161539027,0.0769230769230769,0.08,1
0.0,1.0,0.0,0.0,0.0,0.0125566663747779,0.4,0.0001136363636363,0.0001473258459271,0.0257608610823432,0.7862823061630219,0.0806451612903225,0.1034482758620689,0.0,0.0017314382459026,0.0,0.12,1
0.0,1.0,0.0,0.0,0.0,0.0122645829513125,0.7600000000000001,7.727272727272727e-05,7.366292296355545e-05,0.0275168160370891,0.7872763419483101,0.1290322580645161,0.0689655172413793,0.0,0.0001152158537014,0.0,0.08,1
0.0,1.0,0.0,0.0,0.0,0.0540354333411008,0.16,0.0002072727272727,0.0001392229244011,0.0185089780447626,0.7524850894632207,0.1129032258064516,0.1034482758620689,0.0,0.0039455029011992,0.0,0.04,1
0.0,1.0,0.0,0.0,0.0,0.058863572330984,0.48,0.0001363636363636,0.0001473258459271,0.0513809293800266,0.7186878727634194,0.1612903225806451,0.2068965517241379,0.0,0.0904150011041519,0.0769230769230769,0.2,0
0.0,1.0,0.0,0.0,0.0,0.1041861571501116,0.7600000000000001,0.0001866363636363,0.0001003289010763,0.0394298894117498,0.8419483101391649,0.1129032258064516,0.0689655172413793,0.0,0.0099636109928726,0.0769230769230769,0.0,1
0.0,1.0,0.0,0.0,0.0,0.085040088741954,0.6,9.09090909090909e-05,0.0001473258459271,0.0263757089734044,0.8170974155069582,0.0806451612903225,0.3103448275862069,0.0,0.0025456302787263,0.0,0.08,0
1.0,1.0,0.0,0.0,0.0,0.0759416901010065,0.5,0.0003636363636363,0.0002357213534833,0.1310991750702909,0.7395626242544732,0.0806451612903225,0.1724137931034483,0.0,0.0320268068886278,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0838401808300157,0.36,0.0001363636363636,0.0002209887688906,0.0874560483947513,0.8956262425447316,0.0483870967741935,0.1379310344827586,0.0,0.0023081576024861,0.1538461538461538,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0201245478767667,0.54,0.0001727272727272,0.0001178606767416,0.0202680968823098,0.8071570576540755,0.2741935483870967,0.1379310344827586,0.0,0.1266049408398595,0.1538461538461538,0.2,1
0.0,1.0,0.0,0.0,0.0,0.0788625243356606,0.4599999999999999,0.0001,0.0001620584305198,0.0246107896840546,0.7833001988071571,0.032258064516129,0.1379310344827586,0.0,0.0055758072310749,0.0,0.04,1
1.0,0.0,0.0,1.0,0.0,0.0408927892021665,0.7200000000000001,0.0001181818181818,0.0001767910151125,0.0355348860263952,0.8747514910536779,0.1290322580645161,0.0689655172413793,0.0,0.0268299317986154,0.0,0.08,1
0.0,1.0,0.0,0.0,0.0,0.0215271908929323,0.32,0.0001045454545454,7.366292296355545e-05,0.0424661622734396,0.7604373757455268,0.064516129032258,0.1034482758620689,0.0,0.000107534796788,0.0769230769230769,0.08,1
0.0,1.0,0.0,0.0,0.0,0.0605897853636645,0.36,4.545454545454545e-05,7.366292296355545e-05,0.0525209818161109,0.8170974155069582,0.0161290322580645,0.0689655172413793,0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0046645722727425,0.58,8.181818181818182e-05,7.366292296355545e-05,0.0037871677132087,0.742544731610338,0.0483870967741935,0.4482758620689655,0.0,0.0531157887325296,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.1615221331763716,0.44,0.00015,2.946516918542218e-05,0.0549653449370492,0.4910536779324055,0.1129032258064516,0.1724137931034483,0.0268070847295356,0.0162838406564743,0.0,0.04,0
0.0,1.0,0.0,0.0,0.0,0.0447676263145433,0.48,0.0001181818181818,0.0001473258459271,0.0190323369914849,0.7733598409542743,0.1129032258064516,0.4137931034482758,0.0,0.0112943541031245,0.0,0.12,0
0.0,1.0,0.0,0.0,0.0,0.013578637065141,0.0399999999999999,6.818181818181818e-05,8.839550755626654e-05,0.0296880306095114,0.7405566600397614,0.0161290322580645,0.2068965517241379,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0794320870114181,0.86,0.0001227705454545,0.0009834000215634,0.0309667665750546,0.8439363817097415,0.2258064516129032,0.2068965517241379,0.0,0.0612756315268981,0.0769230769230769,0.04,1
1.0,1.0,0.0,0.0,0.0,0.0712566719886213,0.28,6.818181818181818e-05,7.366292296355545e-05,0.0617848306584462,0.7773359840954274,0.0483870967741935,0.1724137931034483,0.0,0.008312823844561,0.0,0.0,0
1.0,0.0,0.0,1.0,0.0,0.0221253193275047,0.68,0.0002272727272727,0.0002946516918542,0.1256678429279837,0.8061630218687872,0.032258064516129,0.0689655172413793,0.0,6.144845530745031e-05,0.0,0.04,1
0.0,1.0,0.0,0.0,0.0,0.0102419052438145,0.7999999999999999,6.818181818181818e-05,2.946516918542218e-05,0.0051078251258698,0.7475149105367793,0.0806451612903225,0.2413793103448275,0.0,0.0100737061419651,0.0,0.04,0
1.0,1.0,0.0,0.0,0.0,0.0712683553255599,0.26,0.0003636363636363,0.0005893033837084,0.1221224485921776,0.8061630218687872,0.1774193548387097,0.1034482758620689,0.0,0.0668117532972537,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0695158547847675,0.32,0.0003181818181818,0.0004419775377813,0.1197123608682538,0.8031809145129224,0.1129032258064516,0.1379310344827586,0.0,0.0184434978253007,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0104565865600616,0.7400000000000001,0.0001318181818181,0.0001305306994914,0.0173198854252574,0.7256461232604373,0.1290322580645161,0.1724137931034483,0.0,0.0103393426935546,0.0,0.08,0
0.0,1.0,0.0,0.0,0.0,0.0552037670349624,0.64,0.0001136363636363,1.473258459271109e-05,0.024562276814434,0.7763419483101391,0.1935483870967742,0.2413793103448275,0.0,0.0072861225704656,0.0,0.12,0
0.0,1.0,0.0,0.0,0.0,0.0775773572724128,0.42,0.0001136363636363,0.0001443793290085,0.0669319406624326,0.7673956262425446,0.1451612903225806,0.2068965517241379,0.0,0.0079306912631178,0.0,0.12,0
1.0,1.0,0.0,0.0,0.0,0.0376787616270378,0.52,0.0004090909090909,0.0006629663066719,0.0686538838770641,0.8121272365805169,0.1612903225806451,0.1034482758620689,0.0,0.1637953382385416,0.1538461538461538,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0946364604115677,0.7400000000000001,0.0001818181818181,8.839550755626654e-05,0.1600421112800858,0.8240556660039761,0.2096774193548387,0.3448275862068966,0.0,0.0995125729300351,0.0,0.08,1
0.0,1.0,0.0,0.0,0.0,0.0204925729903331,0.42,9.09090909090909e-05,0.0001325932613343,0.0406727680388777,0.8021868787276342,0.0483870967741935,0.1379310344827586,0.0,0.0004166973375536,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.058939514021085,0.28,0.0003181818181818,0.0004419775377813,0.0446144386955522,0.7485089463220675,0.1290322580645161,0.3103448275862069,0.0,0.1254867069708792,0.0,0.04,0
0.0,1.0,0.0,0.0,0.0,0.0703877238038117,0.1999999999999999,9.545454545454546e-05,3.8599371632903055e-05,0.1240587448666001,0.7823061630218687,0.032258064516129,0.2758620689655172,0.0,0.0060302697651196,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0110991700916855,0.4,0.0001727272727272,0.000250453938076,0.0105881974515978,0.7216699801192843,0.1451612903225806,0.3103448275862069,0.0,0.06927161177378,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0822390087109207,0.54,5.090909090909091e-05,5.156404607448882e-05,0.0848068238624259,0.7962226640159046,0.0806451612903225,0.1034482758620689,0.0,0.0017339985982071,0.0,0.08,1
0.0,0.0,0.0,1.0,0.0,0.0311601314071638,0.36,0.0003636363636363,0.0002946516918542,0.0305000938618564,0.8548707753479124,0.064516129032258,0.0344827586206896,0.0,0.0252194701990993,0.0,0.0,1
